newid,age_ref,fam_size,no_earnr,region,totexppq,foodpq,hh_cu_q,fractearners,ratioover64,ratioless18,rationless2,urbn,northe,midw,west,raceb,racea,racena,racepi,racew,jfs_amt,r
2742693,22,1,1,1,6972.2603,130.0,2,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.12237656
2685514,58,2,1,1,18055.18,2535.0,1,0.5,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0.12239651
2673585,43,4,2,4,9376.417,445.0,1,0.5,0.0,0.5,0.0,1,0,0,1,0,0,0,0,1,5964,0.122436434
2681504,54,2,2,3,17176.18,5016.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12250695
2659465,49,2,2,2,21998.14,1170.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12289528
2783103,19,1,0,3,1311.0,403.0,2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.12320347
2659605,35,3,1,4,7067.8335,866.6667,1,0.33333334,0.0,0.33333334,0.33333334,1,0,0,1,0,0,0,0,1,0,0.12365069
2710084,66,1,0,3,1273.6667,252.6667,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.12371722
2755362,74,1,1,3,5197.4497,765.0,1,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12390718
2700614,40,3,3,4,4131.1,346.6667,1,1.0,0.0,0.33333334,0.0,1,0,0,1,0,0,0,0,1,0,0.12407029
2733683,61,2,2,3,6866.8335,1083.3333,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12414239
2711235,23,1,1,2,1091.3333,520.0,2,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12479174
2765422,60,1,0,3,3121.3333,484.3333,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.12488536
2730063,49,2,1,1,5784.6333,606.6667,1,0.5,0.5,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.12505147
2718573,38,4,2,1,19355.3,2385.0,1,0.5,0.0,0.5,0.0,1,1,0,0,0,0,0,0,1,0,0.12510623
2705654,51,1,1,3,877.6333,325.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12518042
2762985,22,1,1,3,8857.0,1386.6667,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.1253005
2700844,75,1,0,2,3066.8,260.0,1,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,2400,0.12569027
2659775,47,2,2,4,12878.366,2146.6667,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.12571807
2676065,60,2,1,3,2947.4,195.0,1,0.5,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12575501
2653345,80,2,0,2,31269.4,2545.0,1,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,2160,0.12577714
2659695,48,4,1,4,31955.334,1256.6667,1,0.25,0.0,0.5,0.25,1,0,0,1,0,0,0,0,1,0,0.12598602
2657405,63,1,1,4,10381.5,1071.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.12622909
2721043,30,1,1,4,8664.75,1538.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,780,0.12636824
2732363,56,3,2,3,8142.2334,2127.3333,1,0.6666667,0.33333334,0.33333334,0.0,1,0,0,0,0,0,0,0,1,0,0.12640376
2655195,44,5,2,3,55492.68,4870.0,1,0.4,0.0,0.6,0.0,1,0,0,0,0,0,0,0,1,0,0.12652735
2714943,33,2,2,4,8206.8,1105.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.1266384
2762332,43,3,2,3,14916.167,1594.6667,1,0.6666667,0.0,0.33333334,0.0,1,0,0,0,0,0,0,0,1,0,0.1266452
2727083,48,3,1,3,8321.066,1126.6667,1,0.33333334,0.0,0.33333334,0.0,1,0,0,0,1,0,0,0,0,0,0.12669262
2753042,26,1,1,2,12460.0,1495.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12675054
2728453,60,2,2,2,2841.5332,996.6667,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12682523
2786793,58,1,0,3,2673.7,455.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12693934
2713643,59,2,1,4,26782.879,1235.0,1,0.5,0.5,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.1270716
2726903,54,6,1,2,6674.967,1646.6667,1,0.16666667,0.0,0.33333334,0.0,1,0,1,0,0,0,0,0,1,0,0.12738878
2763412,30,5,1,2,3952.2666,1343.3333,1,0.2,0.0,0.6,0.2,0,0,1,0,0,0,0,0,1,0,0.12773308
2739373,46,2,2,1,3534.0833,433.3333,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.1277723
2739713,53,2,2,2,8376.453,598.3333,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12794979
2743743,19,1,1,2,990.0833,108.3333,2,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12811159
2755752,29,2,2,4,14023.0,718.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.1281685
2661585,78,1,1,3,3004.3667,819.3333,1,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12820707
2687754,57,2,2,2,10329.1,2730.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12826535
2725743,32,6,1,3,4050.9668,1378.0,1,0.16666667,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,1,0,0.12850252
2709644,46,4,2,3,3667.5598,628.3333,1,0.5,0.0,0.5,0.0,0,0,0,0,0,0,0,0,1,0,0.12859556
2760522,71,2,1,4,5305.467,1614.0,1,0.5,0.5,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.12861371
2698524,80,1,0,1,1317.6667,390.0,1,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,4800,0.12873861
2712854,53,2,2,3,2024.6667,476.6667,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12875968
2714523,47,1,1,2,6548.75,845.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12880522
2778052,29,2,1,4,1866.9,431.6667,1,0.5,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.1289012
2707564,53,1,1,2,4239.217,345.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,5700,0.12923773
2726983,69,2,0,1,6717.6,1300.0,1,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.12930739
2652335,60,1,1,4,28096.0,4940.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.1295
2695414,87,2,0,2,34621.934,520.0,1,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,3600,0.12967399
2779592,48,2,1,1,11957.583,1646.6667,1,0.5,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.12970416
2652615,71,1,0,3,4329.7,260.0,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.13003951
2693684,61,1,1,3,4727.067,703.3333,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13006072
2763712,36,2,2,4,13410.786,953.3333,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.13008532
2761832,25,4,1,2,4443.8335,880.6667,1,0.25,0.0,0.75,0.25,0,0,1,0,0,0,0,0,1,0,0.13029458
2771982,57,1,1,1,4188.15,1720.0,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.13030723
2752722,43,3,2,3,15945.5,910.0,1,0.6666667,0.0,0.33333334,0.0,1,0,0,0,0,0,0,0,1,0,0.13038464
2740233,34,5,2,3,7669.4165,996.6667,1,0.4,0.0,0.6,0.0,1,0,0,0,0,0,0,0,1,0,0.13050473
2649465,60,2,1,3,13071.879,2275.0,1,0.5,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13074559
2756002,60,1,0,4,2610.0,1105.0,1,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0.13097791
2773762,72,1,1,4,2265.6667,281.6667,1,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.13098945
2754242,60,2,2,1,18393.93,3770.0,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.13124068
2687384,55,2,2,3,13842.45,2925.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13141093
2702844,52,3,0,4,1418.3333,303.3333,1,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.13172768
2763732,28,2,2,3,4928.7666,693.3333,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13184774
2656925,63,2,2,2,42377.95,1902.0,1,1.0,0.5,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.13201399
2721883,54,2,2,2,21499.5,2237.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.13207024
2772982,62,2,2,3,4523.4834,1090.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13207659
2729383,40,3,0,3,4480.0,1300.0,1,0.0,0.0,0.33333334,0.0,1,0,0,0,0,0,0,0,1,0,0.13243988
2684454,67,3,3,2,8041.5,2340.0,1,1.0,0.33333334,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.13270248
2774992,34,2,2,3,10464.477,671.6667,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13273062
2661825,28,1,1,3,3440.3333,953.3333,2,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13273162
2780652,31,3,1,3,1307.5833,238.3333,1,0.33333334,0.0,0.33333334,0.0,1,0,0,0,0,0,0,0,1,0,0.13282765
2742143,68,2,0,3,4647.567,381.6667,1,0.0,0.5,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13286565
2703054,54,3,2,1,3825.4834,346.6667,1,0.6666667,0.0,0.33333334,0.0,1,1,0,0,1,0,0,0,0,0,0.13319942
2758182,43,3,2,2,23299.15,1780.0,1,0.6666667,0.0,0.6666667,0.0,1,0,1,0,0,0,0,0,1,0,0.13322286
2692354,53,3,2,3,5669.6665,1390.6667,1,0.6666667,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13354397
2650495,53,2,2,3,17301.0,1820.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13362035
2754402,33,4,1,3,8594.0,2405.0,1,0.25,0.0,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0.13384439
2741043,54,3,2,1,17167.166,828.3333,1,0.6666667,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.13396502
2715913,37,1,1,4,29472.5,1545.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0.13413343
2684274,43,6,2,2,9839.851,1690.0,1,0.33333334,0.0,0.33333334,0.0,1,0,1,0,0,0,0,0,1,0,0.13419454
2706344,46,1,1,3,1104.8333,216.6667,1,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0.1342118
2649515,52,2,1,3,4426.2,1404.0,1,0.5,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1668,0.1346722
2713693,42,4,2,1,11287.899,2215.0,1,0.5,0.0,0.5,0.0,1,1,0,0,0,0,0,0,1,2160,0.13494684
2751962,33,3,1,3,5542.25,520.0,1,0.33333334,0.0,0.6666667,0.0,1,0,0,0,0,0,0,0,1,0,0.13496204
2764732,60,2,2,3,6632.3335,780.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.1349764
2764592,64,1,0,2,1508.4667,303.3333,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.13498457
2677705,59,2,0,3,1409.9,143.0,1,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.13514166
2757502,31,3,2,4,15007.3,1660.0,1,0.6666667,0.0,0.33333334,0.0,1,0,0,1,0,0,0,0,1,0,0.13521609
2739683,27,6,4,4,5551.1167,1061.6667,1,0.6666667,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.13532436
2690694,45,5,2,3,14451.55,2535.0,1,0.4,0.0,0.6,0.0,1,0,0,0,0,0,0,0,1,1092,0.13593836
2651965,54,4,1,1,21724.0,2275.0,1,0.25,0.0,0.5,0.0,1,1,0,0,0,0,0,0,1,0,0.1359464
2740593,40,1,1,4,3448.7666,931.6667,1,1.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0.13613485
2734093,52,4,2,3,7594.1,2210.0,1,0.5,0.0,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0.13659516
2780272,61,2,1,2,9122.15,628.3333,1,0.5,0.5,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.13670416
2666545,51,1,1,3,2378.1667,693.3333,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13676542
2759322,36,2,2,4,7947.5,433.3333,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.1367694
2759374,25,1,1,2,4638.2666,1230.6667,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.13682985
2709024,52,1,1,4,7349.8335,823.3333,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,1032,0.13704237
2685344,78,2,0,3,33464.0,1769.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13712853
2704944,29,3,1,3,2942.5833,411.6667,1,0.33333334,0.0,0.6666667,0.33333334,1,0,0,0,0,0,0,0,1,0,0.13722172
2662055,39,5,3,3,10530.2,910.0,1,0.6,0.0,0.2,0.0,1,0,0,0,1,0,0,0,0,0,0.13735995
2753162,49,1,1,1,9922.5,1585.0,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.1374454
2725663,56,4,2,3,7340.1665,1936.6667,1,0.5,0.0,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0.13762327
2780032,38,1,1,3,2536.9167,520.0,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.13764365
2771582,69,1,0,1,1213.1667,325.0,1,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.13832428
2754062,22,1,1,2,2472.25,650.0,1,1.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0.13840412
2743903,45,2,1,2,2233.5,390.0,1,0.5,0.0,0.5,0.0,1,0,1,0,1,0,0,0,0,0,0.13843471
2706944,59,1,1,3,1854.0,476.6667,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.13845672
2769862,52,1,1,2,3004.4167,353.3333,1,1.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,840,0.13856377
2661335,59,1,0,3,2373.8,390.0,1,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.13857363
2651235,54,1,0,2,3195.0,585.0,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0.13868812
2659805,43,4,1,4,7702.6665,866.6667,1,0.25,0.0,0.5,0.0,1,0,0,1,0,1,0,0,0,0,0.13881166
2681794,52,4,2,3,23914.25,3472.0,1,0.5,0.0,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0.1388322
2692874,35,2,1,4,6275.2334,1126.6667,1,0.5,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.1390409
2682254,78,1,0,1,4180.0,975.0,1,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.1392062
2698554,54,2,2,3,7070.6665,216.6667,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.13962281
2729573,75,2,0,1,8664.267,1606.6667,1,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.13979408
2685244,41,2,1,3,11419.7,2340.0,1,0.5,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14020677
2746043,71,3,0,3,1887.4667,587.0,1,0.0,0.33333334,0.33333334,0.0,1,0,0,0,1,0,0,0,0,0,0.14097796
2715183,51,2,2,2,10060.5,1365.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.14124826
2703274,87,1,0,1,1552.9,195.0,1,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.14125018
2714213,36,2,1,2,6244.55,910.0,1,0.5,0.0,0.5,0.0,1,0,1,0,0,0,0,0,0,0,0.14127026
2767812,87,2,0,3,2473.2666,303.3333,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.14132957
2764722,27,2,1,4,7839.8335,1833.3333,1,0.5,0.0,0.5,0.0,1,0,0,1,0,0,0,0,1,0,0.1414109
2658535,54,1,1,2,2916.2666,693.3333,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0.1415824
2680284,75,2,2,3,8146.6,2145.0,1,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14166437
2781815,39,2,2,NA,9556.0,2050.0,1,1.0,0.0,0.0,0.0,1,NA,NA,NA,0,0,0,0,1,0,0.14167136
2685094,67,2,1,1,15832.25,2520.0,1,0.5,0.5,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.14170885
2665095,62,2,2,4,13990.153,1057.3333,1,1.0,0.5,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.14176323
2673325,66,1,0,3,3007.4,336.6667,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.14179508
2678655,76,2,1,3,2848.1333,368.3333,1,0.5,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14186811
2735413,20,1,1,2,598.8333,476.6667,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.14207473
2762532,76,2,0,3,3645.2666,650.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14231874
2654595,54,5,2,1,20136.95,1905.0,1,0.4,0.2,0.2,0.0,1,1,0,0,0,0,0,0,1,0,0.14249925
2718763,42,1,1,4,10145.0,1845.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.14297004
2648755,87,1,1,1,35840.95,814.0,1,1.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.14328264
2724333,61,4,2,1,12948.85,2301.0,1,0.5,0.25,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.14336799
2747093,48,2,2,3,2836.5835,585.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14391014
2743283,55,4,2,1,8632.583,1604.0,1,0.5,0.0,0.5,0.0,1,1,0,0,0,0,0,0,1,0,0.14402416
2680045,55,2,2,2,3080.15,435.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,5640,0.14412975
2705914,87,1,0,3,2676.2334,735.3333,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14431296
2736983,39,1,0,2,662.0,156.0,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.14439291
2688894,21,1,1,1,2951.0,975.0,2,1.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0.14470899
2649815,77,2,0,3,6596.7,3445.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14482027
2685644,59,2,2,3,11213.5,1858.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14485423
2777162,87,1,0,3,1011.0667,252.6667,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14491872
2740763,66,2,2,3,2587.9167,398.6667,1,1.0,0.5,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14496097
2691144,24,4,1,1,6642.5,1126.6667,1,0.25,0.0,0.5,0.25,1,1,0,0,0,0,0,0,1,0,0.14499123
2652945,60,3,1,2,7399.2,2340.0,1,0.33333334,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.14504002
2668705,80,1,0,1,2638.1333,433.3333,1,0.0,1.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0.14510752
2769792,22,1,1,2,2014.1667,390.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.14528342
2673525,69,2,1,3,9493.167,936.6667,1,0.5,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.1459071
2713044,63,2,2,1,6094.5767,823.3333,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.14604665
2702394,29,2,2,3,3457.6333,650.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,9516,0.146125
2673365,70,2,0,1,3839.8,1190.0,1,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.14624225
2654475,47,1,1,1,6379.5,1430.0,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.14634071
2770975,24,1,1,4,1938.9167,279.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.14642565
2728033,65,1,0,3,2784.6667,433.3333,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14685546
2696874,87,1,0,1,1440.3333,528.6667,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0.14697532
2697834,24,1,1,2,3439.1667,251.3333,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.14699046
2744593,48,1,1,3,2943.25,303.3333,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14720848
2674085,40,5,1,4,5071.5835,780.0,1,0.2,0.0,0.6,0.0,1,0,0,1,0,0,0,0,1,0,0.14736943
2724173,80,1,0,1,14030.7,780.0,1,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.14790599
2761152,81,3,1,4,8706.2,433.3333,1,0.33333334,0.6666667,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0.14793947
2696764,80,1,0,2,4297.1333,852.0,1,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.14837465
2725063,34,4,2,4,8843.167,1560.0,1,0.5,0.0,0.5,0.0,1,0,0,1,0,0,0,0,1,0,0.14858092
2745813,37,2,1,3,4081.4167,671.6667,1,0.5,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14891219
2773102,48,5,3,1,9105.667,1191.6667,1,0.6,0.0,0.4,0.0,1,1,0,0,0,0,0,0,1,0,0.1491652
2690084,43,3,2,3,34127.15,1235.0,1,0.6666667,0.0,0.33333334,0.0,1,0,0,0,0,0,0,0,1,0,0.14924838
2753582,56,2,1,4,11198.5,2925.0,1,0.5,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.14929597
2687274,22,3,1,3,7676.5,1430.0,1,0.33333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.1493107
2744523,53,2,2,1,3205.0,346.6667,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.14932412
2778082,70,2,0,3,2138.5667,195.0,1,0.0,0.5,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14934215
2654575,76,2,2,3,22244.33,3334.0,1,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.14935337
2691924,68,2,1,1,8867.533,1183.3333,1,0.5,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.14938416
